t_mono,dev_t,seg_id,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
343148.639216,404520,86,404520,-0.036772,-0.005088,-12.92851,-0.000196,-0.000484,-0.105,-0.036852,-0.005697,-3.628705,-0.000196,-0.000473,-0.105,15226,15226
343148.658971,404540,86,404540,0.008898,-0.010619,-13.714912,-0.000123,6.6e-05,-0.105,0.008817,-0.011227,-4.415106,-0.000123,7.6e-05,-0.105,15227,15227
343148.679117,404560,86,404560,-0.015962,-0.011582,-14.652914,-0.000355,0.000196,-0.105,-0.016043,-0.012191,-5.353109,-0.000355,0.000207,-0.105,15228,15228
343148.699162,404580,86,404580,-0.003574,0.007573,-13.46117,0.000549,7.8e-05,-0.105,-0.003655,0.006965,-4.161365,0.000549,8.9e-05,-0.105,15229,15229
343148.718901,404600,86,404600,-0.004669,-0.017638,-12.846943,-0.000736,0.000514,-0.105,-0.00475,-0.018246,-3.547138,-0.000736,0.000525,-0.105,15230,15230
343148.73917,404620,86,404620,-0.014791,-0.002085,-12.457228,0.000273,-0.000409,-0.105,-0.014872,-0.002693,-3.157423,0.000273,-0.000399,-0.105,15231,15231
343148.759215,404640,86,404640,0.017333,-0.015124,-13.655746,-0.000108,0.000258,-0.105,0.017252,-0.015732,-4.355941,-0.000108,0.000269,-0.105,15232,15232
343148.779226,404660,86,404660,0.002795,-0.008809,-13.227298,7.3e-05,0.000598,-0.105,0.002715,-0.009417,-3.927493,7.3e-05,0.000609,-0.105,15233,15233
343148.799274,404680,86,404680,0.006965,0.017946,-12.461566,-0.000195,0.000608,-0.105,0.006884,0.017337,-3.161761,-0.000195,0.000619,-0.105,15234,15234
343148.818934,404700,86,404700,-0.00681,0.01185,-13.844425,0.000591,-0.000318,-0.105,-0.006891,0.011241,-4.54462,0.000591,-0.000308,-0.105,15235,15235
343148.839112,404720,86,404720,-0.003534,0.013949,-13.947958,-0.000241,0.000421,-0.105,-0.003615,0.013341,-4.648153,-0.000241,0.000432,-0.105,15236,15236
343148.859211,404740,86,404740,0.000684,0.023629,-14.658849,-0.000605,5.7e-05,-0.105,0.000604,0.023021,-5.359043,-0.000605,6.7e-05,-0.105,15237,15237
343148.879052,404760,86,404760,0.021107,-0.004837,-14.227137,-4.1e-05,6.2e-05,-0.105,0.021026,-0.005446,-4.927332,-4.1e-05,7.3e-05,-0.105,15238,15238
343148.899217,404780,86,404780,0.002909,-0.004772,-14.236491,-0.000207,-0.000461,-0.105,0.002828,-0.00538,-4.936686,-0.000207,-0.00045,-0.105,15239,15239
343148.919011,404800,86,404800,0.007004,0.003504,-13.822221,1.4e-05,-9.4e-05,-0.105,0.006923,0.002895,-4.522416,1.4e-05,-8.3e-05,-0.105,15240,15240
343148.938847,404820,86,404820,-0.000572,-0.005435,-13.999854,7e-05,1.6e-05,-0.105,-0.000653,-0.006044,-4.700049,7e-05,2.7e-05,-0.105,15241,15241
343148.959162,404840,86,404840,0.022962,0.002004,-13.764614,5.7e-05,-0.000233,-0.105,0.022881,0.001396,-4.464809,5.7e-05,-0.000222,-0.105,15242,15242
343148.978978,404860,86,404860,0.005368,0.000108,-14.324523,-5.1e-05,-0.000584,-0.105,0.005287,-0.0005,-5.024718,-5.1e-05,-0.000574,-0.105,15243,15243
343148.999053,404880,86,404880,-0.016646,-0.000799,-13.929678,-0.000126,-0.000244,-0.105,-0.016727,-0.001408,-4.629873,-0.000126,-0.000234,-0.105,15244,15244
343149.019245,404900,86,404900,-0.010652,0.001843,-14.289978,-0.000173,-0.000673,-0.105,-0.010733,0.001235,-4.990173,-0.000173,-0.000662,-0.105,15245,15245
343149.039211,404920,86,404920,-0.01684,-0.015651,-14.52134,4.6e-05,0.000272,-0.105,-0.01692,-0.01626,-5.221535,4.6e-05,0.000283,-0.105,15246,15246
343149.059137,404940,86,404940,-0.004211,4.7e-05,-14.157813,0.000508,0.000114,-0.105,-0.004292,-0.000562,-4.858008,0.000508,0.000125,-0.105,15247,15247
343149.079041,404960,86,404960,0.009193,0.016854,-13.926928,-0.000282,-0.000662,-0.105,0.009113,0.016245,-4.627123,-0.000282,-0.000651,-0.105,15248,15248
343149.09906,404980,86,404980,0.007223,-0.00805,-14.156937,-0.000234,0.00021,-0.105,0.007143,-0.008658,-4.857132,-0.000234,0.000221,-0.105,15249,15249
343149.119184,405000,86,405000,0.016835,0.002245,-15.268592,-8e-05,-0.000634,-0.105,0.016754,0.001636,-5.968786,-8e-05,-0.000624,-0.105,15250,15250
343149.138922,405020,86,405020,0.008272,-0.030913,-14.529352,0.000241,0.000368,-0.105,0.008191,-0.031522,-5.229547,0.000241,0.000379,-0.105,15251,15251
343149.159112,405040,86,405040,-0.016389,0.009536,-13.294576,-0.000173,-0.000306,-0.105,-0.016469,0.008928,-3.994771,-0.000173,-0.000295,-0.105,15252,15252
343149.179294,405060,86,405060,-0.021876,0.015772,-14.452985,9.6e-05,0.000115,-0.105,-0.021957,0.015163,-5.15318,9.6e-05,0.000126,-0.105,15253,15253
343149.198945,405080,86,405080,0.008297,-0.01016,-13.369911,-0.00063,0.000217,-0.105,0.008216,-0.010769,-4.070106,-0.00063,0.000228,-0.105,15254,15254
343149.219116,405100,86,405100,-0.005936,-0.020039,-13.005285,-0.000564,-5.9e-05,-0.105,-0.006017,-0.020647,-3.70548,-0.000564,-4.9e-05,-0.105,15255,15255
343149.239358,405120,86,405120,0.004145,0.004074,-12.762017,0.000434,-0.000125,-0.105,0.004064,0.003466,-3.462212,0.000433,-0.000114,-0.105,15256,15256
343149.259283,405140,86,405140,0.002008,0.009792,-13.287457,-0.000285,-0.000177,-0.105,0.001927,0.009183,-3.987651,-0.000285,-0.000167,-0.105,15257,15257
343149.279196,405160,86,405160,0.001179,0.010719,-12.464555,-0.000379,-7.6e-05,-0.105,0.001099,0.010111,-3.16475,-0.000379,-6.5e-05,-0.105,15258,15258
343149.299237,405180,86,405180,-0.012742,-0.002442,-12.652898,-0.000195,7.8e-05,-0.105,-0.012823,-0.00305,-3.353093,-0.000195,8.9e-05,-0.105,15259,15259
343149.3193,405200,86,405200,0.016449,0.021326,-13.899396,7.6e-05,-0.000299,-0.105,0.016368,0.020718,-4.59959,7.6e-05,-0.000289,-0.105,15260,15260
343149.338964,405220,86,405220,-0.008004,0.012022,-13.680286,-0.000446,0.000254,-0.105,-0.008084,0.011414,-4.380481,-0.000446,0.000265,-0.105,15261,15261
343149.359015,405240,86,405240,-0.007874,-0.012963,-13.819563,-0.000362,0.00033,-0.105,-0.007954,-0.013572,-4.519758,-0.000362,0.000341,-0.105,15262,15262
343149.379149,405260,86,405260,0.003092,0.005282,-12.832931,0.000254,-0.000779,-0.105,0.003011,0.004674,-3.533126,0.000254,-0.000768,-0.105,15263,15263
343149.398922,405280,86,405280,-0.006423,-0.015989,-13.049368,2.7e-05,0.000573,-0.105,-0.006504,-0.016598,-3.749563,2.7e-05,0.000584,-0.105,15264,15264
343149.419257,405300,86,405300,-0.012764,0.002866,-13.627281,0.000444,0.000753,-0.105,-0.012844,0.002257,-4.327476,0.000444,0.000764,-0.105,15265,15265
343149.439176,405320,86,405320,-0.000662,0.005285,-15.654528,-0.00015,1.5e-05,-0.105,-0.000742,0.004676,-6.354723,-0.00015,2.6e-05,-0.105,15266,15266
343149.459596,405340,86,405340,-0.004358,-0.021058,-14.141585,0.000344,0.000249,-0.105,-0.004439,-0.021667,-4.84178,0.000344,0.000259,-0.105,15267,15267
343149.479104,405360,86,405360,0.000484,0.010932,-14.10195,0.000628,0.000592,-0.105,0.000403,0.010324,-4.802145,0.000628,0.000602,-0.105,15268,15268
343149.498971,405380,86,405380,-0.003799,-0.001732,-14.428701,5.7e-05,-1.5e-05,-0.105,-0.003879,-0.002341,-5.128896,5.7e-05,-4e-06,-0.105,15269,15269
343149.519094,405400,86,405400,0.000316,-0.006304,-13.647779,0.000429,-9.5e-05,-0.105,0.000235,-0.006913,-4.347974,0.000429,-8.5e-05,-0.105,15270,15270
343149.538836,405420,86,405420,-0.012781,-0.010887,-13.862621,0.000624,-0.000295,-0.105,-0.012862,-0.011496,-4.562816,0.000624,-0.000284,-0.105,15271,15271
343149.559192,405440,86,405440,0.016156,0.004815,-13.577055,0.000271,-0.000339,-0.105,0.016076,0.004207,-4.277249,0.000271,-0.000329,-0.105,15272,15272
343149.579364,405460,86,405460,0.0099,0.018232,-12.952916,-6.4e-05,0.00049,-0.105,0.009819,0.017624,-3.653111,-6.4e-05,0.0005,-0.105,15273,15273
343149.599262,405480,86,405480,-0.029893,-0.004063,-13.786748,-0.000223,-0.000126,-0.105,-0.029973,-0.004672,-4.486943,-0.000223,-0.000115,-0.105,15274,15274
343149.618977,405500,86,405500,0.002546,0.015789,-13.373705,0.000245,9.4e-05,-0.105,0.002466,0.015181,-4.0739,0.000245,0.000105,-0.105,15275,15275
343149.639281,405520,86,405520,-0.006312,0.019285,-14.724607,-0.000212,-0.000508,-0.105,-0.006393,0.018676,-5.424802,-0.000212,-0.000498,-0.105,15276,15276
343149.659093,405540,86,405540,-0.001333,-0.003382,-14.551893,-0.000125,0.000499,-0.105,-0.001413,-0.003991,-5.252087,-0.000125,0.00051,-0.105,15277,15277
343149.679122,405560,86,405560,0.007925,-0.001294,-14.702817,0.000112,0.000233,-0.105,0.007845,-0.001902,-5.403012,0.000112,0.000244,-0.105,15278,15278
343149.699268,405580,86,405580,-0.014063,-0.01694,-12.510124,0.000258,0.000837,-0.105,-0.014143,-0.017548,-3.210319,0.000258,0.000848,-0.105,15279,15279
343149.719296,405600,86,405600,-0.025035,-0.012954,-13.213445,-0.000137,-0.000287,-0.105,-0.025116,-0.013562,-3.91364,-0.000137,-0.000277,-0.105,15280,15280
343149.739324,405620,86,405620,-0.006353,0.00551,-13.477084,-1.5e-05,0.000366,-0.105,-0.006434,0.004901,-4.177279,-1.5e-05,0.000377,-0.105,15281,15281
343149.759347,405640,86,405640,-0.001123,-0.003598,-13.548159,-0.000426,-0.000159,-0.105,-0.001204,-0.004207,-4.248354,-0.000426,-0.000148,-0.105,15282,15282
343149.77917,405660,86,405660,-0.009443,0.022059,-13.641237,-0.00074,0.000246,-0.105,-0.009524,0.02145,-4.341432,-0.00074,0.000257,-0.105,15283,15283
343149.798897,405680,86,405680,0.004506,-0.01276,-13.285888,-0.000695,-0.000308,-0.105,0.004426,-0.013369,-3.986083,-0.000695,-0.000297,-0.105,15284,15284
343149.819158,405700,86,405700,-0.009592,-0.009198,-12.711442,0.000652,0.000315,-0.105,-0.009672,-0.009806,-3.411636,0.000652,0.000326,-0.105,15285,15285
343149.839181,405720,86,405720,0.004847,0.00604,-13.731791,0.000373,0.000661,-0.105,0.004767,0.005432,-4.431986,0.000373,0.000672,-0.105,15286,15286
343149.859241,405740,86,405740,0.008904,0.008359,-14.52966,-0.00025,-0.000405,-0.105,0.008823,0.00775,-5.229854,-0.000251,-0.000395,-0.105,15287,15287
343149.879239,405760,86,405760,-0.013892,-0.004192,-14.709483,0.00013,0.000179,-0.105,-0.013973,-0.0048,-5.409678,0.00013,0.00019,-0.105,15288,15288
343149.899016,405780,86,405780,-0.006715,-0.010429,-13.712315,-0.000117,-0.000314,-0.105,-0.006796,-0.011037,-4.41251,-0.000117,-0.000303,-0.105,15289,15289
343149.919005,405800,86,405800,0.00546,-0.012177,-13.67389,-0.00057,-0.000171,-0.105,0.005379,-0.012786,-4.374085,-0.00057,-0.00016,-0.105,15290,15290
343149.939183,405820,86,405820,-0.006375,0.003701,-14.274313,0.000407,-4.2e-05,-0.105,-0.006456,0.003093,-4.974508,0.000407,-3.2e-05,-0.105,15291,15291
343149.959201,405840,86,405840,0.009296,-0.002462,-14.339257,-0.000683,4.3e-05,-0.105,0.009215,-0.003071,-5.039452,-0.000683,5.4e-05,-0.105,15292,15292
343149.979306,405860,86,405860,0.002876,-0.002637,-14.092662,-0.000121,-0.000215,-0.105,0.002795,-0.003246,-4.792857,-0.000121,-0.000205,-0.105,15293,15293
343149.999023,405880,86,405880,-0.008938,-0.014519,-14.474665,-0.000164,-9.4e-05,-0.105,-0.009018,-0.015127,-5.174859,-0.000164,-8.4e-05,-0.105,15294,15294
343150.019018,405900,86,405900,0.02388,-0.015253,-14.883211,-0.000101,-0.000387,-0.105,0.0238,-0.015862,-5.583406,-0.000101,-0.000377,-0.105,15295,15295
343150.038865,405920,86,405920,-0.011264,-0.010702,-14.678624,0.0003,0.000184,-0.105,-0.011345,-0.01131,-5.378819,0.0003,0.000195,-0.105,15296,15296
343150.059219,405940,86,405940,0.002329,0.002056,-14.102955,5e-05,0.000102,-0.105,0.002248,0.001447,-4.80315,5e-05,0.000113,-0.105,15297,15297
343150.079637,405960,86,405960,-0.014903,-0.022349,-12.94992,0.00013,4.8e-05,-0.105,-0.014984,-0.022957,-3.650115,0.00013,5.9e-05,-0.105,15298,15298
343150.098959,405980,86,405980,-0.00749,0.006846,-13.911258,0.00057,0.000292,-0.105,-0.00757,0.006237,-4.611452,0.000569,0.000303,-0.105,15299,15299
343150.1191,406000,86,406000,-0.026015,0.001895,-14.231365,0.000452,0.000587,-0.105,-0.026096,0.001287,-4.93156,0.000452,0.000598,-0.105,15300,15300
343150.139376,406020,86,406020,-0.007875,-0.017222,-15.215705,5.9e-05,-0.000223,-0.105,-0.007955,-0.017831,-5.915899,5.9e-05,-0.000213,-0.105,15301,15301
343150.15928,406040,86,406040,0.009414,0.004937,-14.509848,0.000524,0.000542,-0.105,0.009334,0.004328,-5.210043,0.000524,0.000553,-0.105,15302,15302
343150.178985,406060,86,406060,0.019285,0.009095,-14.430224,-0.00022,-0.000206,-0.105,0.019204,0.008486,-5.130419,-0.00022,-0.000196,-0.105,15303,15303
343150.199149,406080,86,406080,0.015113,0.003987,-14.849132,-3.3e-05,0.000307,-0.105,0.015033,0.003378,-5.549326,-3.4e-05,0.000317,-0.105,15304,15304
343150.218923,406100,86,406100,-0.00124,-0.001646,-13.615493,0.000705,0.000256,-0.105,-0.001321,-0.002255,-4.315688,0.000705,0.000267,-0.105,15305,15305
343150.239206,406120,86,406120,-0.012475,-0.002228,-13.810771,0.000643,2.8e-05,-0.105,-0.012555,-0.002836,-4.510966,0.000643,3.9e-05,-0.105,15306,15306
343150.259011,406140,86,406140,0.0185,0.003954,-13.677177,-0.000182,-0.000118,-0.105,0.018419,0.003345,-4.377372,-0.000183,-0.000107,-0.105,15307,15307
343150.279185,406160,86,406160,0.007993,-0.025164,-13.568518,0.000136,-7.5e-05,-0.105,0.007912,-0.025772,-4.268713,0.000136,-6.5e-05,-0.105,15308,15308
343150.299242,406180,86,406180,-0.013325,-0.005518,-13.793118,-0.000609,0.00029,-0.105,-0.013405,-0.006126,-4.493313,-0.000609,0.000301,-0.105,15309,15309
343150.319463,406200,86,406200,0.016757,0.001331,-13.817833,-0.000261,3e-05,-0.105,0.016676,0.000722,-4.518027,-0.000261,4.1e-05,-0.105,15310,15310
343150.339121,406220,86,406220,0.010537,0.004262,-14.034877,-0.000218,0.000286,-0.105,0.010457,0.003653,-4.735072,-0.000218,0.000297,-0.105,15311,15311
343150.359276,406240,86,406240,0.007654,0.007913,-13.173061,-0.000462,-0.000265,-0.105,0.007573,0.007304,-3.873256,-0.000462,-0.000254,-0.105,15312,15312
343150.379119,406260,86,406260,-0.004247,-0.002281,-14.126137,0.000112,-0.000153,-0.105,-0.004328,-0.00289,-4.826332,0.000112,-0.000142,-0.105,15313,15313
343150.399011,406280,86,406280,0.020205,0.023244,-13.974747,0.000205,0.000634,-0.105,0.020124,0.022636,-4.674942,0.000205,0.000644,-0.105,15314,15314
343150.419375,406300,86,406300,0.003891,0.004089,-14.306789,0.000806,0.000138,-0.105,0.00381,0.00348,-5.006984,0.000806,0.000148,-0.105,15315,15315
343150.438874,406320,86,406320,0.014489,0.021664,-13.769796,6.8e-05,-0.00017,-0.105,0.014408,0.021055,-4.46999,6.8e-05,-0.000159,-0.105,15316,15316
343150.459217,406340,86,406340,-0.003019,0.009594,-13.07367,-0.00011,-0.000342,-0.105,-0.0031,0.008986,-3.773864,-0.00011,-0.000331,-0.105,15317,15317
343150.478993,406360,86,406360,0.011825,-0.002615,-13.674511,-0.000276,9.4e-05,-0.105,0.011744,-0.003224,-4.374706,-0.000276,0.000104,-0.105,15318,15318
343150.498967,406380,86,406380,-0.018836,-0.01889,-13.451646,-5e-06,0.000268,-0.105,-0.018917,-0.019499,-4.151841,-5e-06,0.000279,-0.105,15319,15319
343150.519357,406400,86,406400,0.008407,-0.011452,-12.934702,-0.000449,0.00043,-0.105,0.008326,-0.01206,-3.634897,-0.000449,0.000441,-0.105,15320,15320
343150.539176,406420,86,406420,0.025395,-0.016643,-13.134694,-0.0001,0.000929,-0.105,0.025314,-0.017251,-3.834889,-0.0001,0.00094,-0.105,15321,15321
343150.558991,406440,86,406440,0.005613,-0.001908,-13.85347,0.000242,-0.00053,-0.105,0.005532,-0.002516,-4.553665,0.000242,-0.00052,-0.105,15322,15322
343150.579225,406460,86,406460,-0.008627,0.020793,-14.27866,0.000798,0.000756,-0.105,-0.008708,0.020185,-4.978855,0.000798,0.000766,-0.105,15323,15323
343150.599362,406480,86,406480,-0.003423,-0.003073,-13.688857,-0.000334,-0.000419,-0.105,-0.003504,-0.003682,-4.389051,-0.000334,-0.000409,-0.105,15324,15324
343150.618969,406500,86,406500,0.014842,0.008914,-13.680476,-0.000494,0.000611,-0.105,0.014761,0.008305,-4.380671,-0.000495,0.000621,-0.105,15325,15325
343150.639217,406520,86,406520,0.003147,0.007295,-13.19086,0.000219,-0.000298,-0.105,0.003066,0.006687,-3.891055,0.000218,-0.000287,-0.105,15326,15326
343150.658937,406540,86,406540,0.000365,0.008605,-14.572665,-0.000817,-0.000183,-0.105,0.000285,0.007996,-5.27286,-0.000817,-0.000172,-0.105,15327,15327
343150.679143,406560,86,406560,-0.000714,0.008139,-13.441978,-0.000121,0.000545,-0.105,-0.000794,0.007531,-4.142172,-0.000121,0.000556,-0.105,15328,15328
343150.699283,406580,86,406580,0.009322,0.01332,-13.502508,0.000315,-0.000286,-0.105,0.009241,0.012712,-4.202702,0.000315,-0.000275,-0.105,15329,15329
343150.719591,406600,86,406600,-0.012378,-0.000365,-13.023755,0.000238,-0.000369,-0.105,-0.012458,-0.000974,-3.72395,0.000238,-0.000359,-0.105,15330,15330
343150.739275,406620,86,406620,-0.000428,-0.018223,-13.906535,-0.000413,-6e-06,-0.105,-0.000509,-0.018832,-4.60673,-0.000414,5e-06,-0.105,15331,15331
343150.75928,406640,86,406640,0.002219,0.023361,-13.202632,-6e-06,-0.000189,-0.105,0.002138,0.022752,-3.902827,-6e-06,-0.000179,-0.105,15332,15332
343150.779019,406660,86,406660,0.0078,-0.003133,-12.941661,0.000267,-0.000352,-0.105,0.00772,-0.003742,-3.641856,0.000267,-0.000342,-0.105,15333,15333
343150.799461,406680,86,406680,-0.005507,0.003438,-13.601005,-0.000439,-0.00023,-0.105,-0.005588,0.002829,-4.3012,-0.000439,-0.00022,-0.105,15334,15334
343150.819057,406700,86,406700,-0.009783,0.022827,-13.731678,-0.000367,0.00033,-0.105,-0.009864,0.022219,-4.431872,-0.000367,0.000341,-0.105,15335,15335
343150.839194,406720,86,406720,-0.002426,0.016201,-13.700937,-0.00034,-0.000267,-0.105,-0.002506,0.015592,-4.401132,-0.00034,-0.000256,-0.105,15336,15336
343150.859345,406740,86,406740,0.006313,0.01516,-13.058815,0.000139,0.00019,-0.105,0.006233,0.014551,-3.75901,0.000139,0.0002,-0.105,15337,15337
343150.879095,406760,86,406760,0.017275,-0.005961,-13.168385,-3.1e-05,4.7e-05,-0.105,0.017195,-0.00657,-3.86858,-3.1e-05,5.7e-05,-0.105,15338,15338
343150.899316,406780,86,406780,-0.018581,0.005337,-12.884983,1e-05,-0.000217,-0.105,-0.018662,0.004728,-3.585177,1e-05,-0.000207,-0.105,15339,15339
343150.918918,406800,86,406800,0.00642,-0.008082,-14.098246,-6.9e-05,0.000312,-0.105,0.006339,-0.008691,-4.798441,-6.9e-05,0.000322,-0.105,15340,15340
343150.939135,406820,86,406820,0.004502,0.00161,-14.965268,0.00034,4.5e-05,-0.105,0.004421,0.001002,-5.665462,0.00034,5.6e-05,-0.105,15341,15341
343150.958942,406840,86,406840,0.008141,-0.005191,-14.269229,-0.000182,-0.000435,-0.105,0.00806,-0.005799,-4.969424,-0.000182,-0.000424,-0.105,15342,15342
343150.979243,406860,86,406860,-0.009881,-0.000572,-13.559542,0.00017,-0.00016,-0.105,-0.009962,-0.00118,-4.259737,0.00017,-0.00015,-0.105,15343,15343
343150.999238,406880,86,406880,-0.02018,-0.004482,-14.07312,7e-05,-4.8e-05,-0.105,-0.020261,-0.005091,-4.773315,7e-05,-3.7e-05,-0.105,15344,15344
343151.019134,406900,86,406900,0.00348,-0.012615,-13.808579,0.000577,0.0003,-0.105,0.003399,-0.013224,-4.508773,0.000577,0.000311,-0.105,15345,15345
343151.039069,406920,86,406920,0.004056,0.013727,-13.332637,9e-05,0.000241,-0.105,0.003975,0.013118,-4.032832,9e-05,0.000251,-0.105,15346,15346
343151.059608,406940,86,406940,-0.00772,0.01536,-12.578114,-0.000271,0.000333,-0.105,-0.0078,0.014751,-3.278309,-0.000271,0.000343,-0.105,15347,15347
343151.079235,406960,86,406960,0.000923,-0.014368,-12.582361,-0.000336,0.000272,-0.105,0.000843,-0.014977,-3.282556,-0.000336,0.000282,-0.105,15348,15348
343151.098993,406980,86,406980,0.011901,0.008996,-13.380864,-8e-06,5e-05,-0.105,0.01182,0.008387,-4.081058,-8e-06,6.1e-05,-0.105,15349,15349
343151.119054,407000,86,407000,0.01615,0.01172,-14.617289,-0.000346,0.000679,-0.105,0.01607,0.011111,-5.317484,-0.000346,0.000689,-0.105,15350,15350
343151.139376,407020,86,407020,0.000436,0.0005,-13.90392,0.000201,-0.000252,-0.105,0.000355,-0.000109,-4.604114,0.000201,-0.000241,-0.105,15351,15351
343151.159192,407040,86,407040,0.0009,0.000557,-13.400389,-0.000115,-0.000274,-0.105,0.000819,-5.2e-05,-4.100584,-0.000115,-0.000264,-0.105,15352,15352
343151.179095,407060,86,407060,-0.009218,0.000413,-12.37627,0.000192,0.000249,-0.105,-0.009299,-0.000196,-3.076465,0.000192,0.000259,-0.105,15353,15353
343151.199388,407080,86,407080,0.004277,-0.013924,-13.683115,0.000267,-7.7e-05,-0.105,0.004196,-0.014533,-4.383309,0.000267,-6.7e-05,-0.105,15354,15354
343151.219316,407100,86,407100,0.015866,-0.0125,-13.625252,-0.000276,3.5e-05,-0.105,0.015786,-0.013108,-4.325447,-0.000276,4.6e-05,-0.105,15355,15355
343151.239257,407120,86,407120,-0.002521,0.008739,-13.235675,-2.4e-05,-0.000195,-0.105,-0.002602,0.00813,-3.93587,-2.4e-05,-0.000184,-0.105,15356,15356
343151.259134,407140,86,407140,-0.020635,-0.006986,-13.813263,-0.000157,0.000538,-0.105,-0.020716,-0.007595,-4.513457,-0.000157,0.000548,-0.105,15357,15357
343151.279201,407160,86,407160,-0.020195,-0.007477,-13.78481,-0.000381,2.8e-05,-0.105,-0.020276,-0.008086,-4.485005,-0.000381,3.8e-05,-0.105,15358,15358
343151.299287,407180,86,407180,-0.013193,-0.009492,-13.673204,-4.7e-05,1.7e-05,-0.105,-0.013274,-0.010101,-4.373398,-4.7e-05,2.8e-05,-0.105,15359,15359
343151.319088,407200,86,407200,-0.016862,0.013284,-14.356517,-7.7e-05,-0.000252,-0.105,-0.016943,0.012676,-5.056712,-7.7e-05,-0.000242,-0.105,15360,15360
343151.339155,407220,86,407220,0.026162,-0.00816,-12.868675,0.000357,-0.000552,-0.105,0.026081,-0.008769,-3.56887,0.000357,-0.000541,-0.105,15361,15361
343151.359502,407240,86,407240,-0.009758,0.002408,-12.699861,0.000419,-7.5e-05,-0.105,-0.009839,0.001799,-3.400055,0.000419,-6.4e-05,-0.105,15362,15362
343151.378856,407260,86,407260,0.000449,0.001457,-13.058825,0.000162,0.00037,-0.105,0.000368,0.000849,-3.75902,0.000162,0.000381,-0.105,15363,15363
343151.399215,407280,86,407280,-0.017092,0.038511,-12.514616,1.9e-05,3.6e-05,-0.105,-0.017173,0.037902,-3.214811,1.9e-05,4.7e-05,-0.105,15364,15364
343151.419256,407300,86,407300,-0.016066,0.011509,-12.686207,0.000319,8.4e-05,-0.105,-0.016147,0.0109,-3.386402,0.000319,9.5e-05,-0.105,15365,15365
343151.439164,407320,86,407320,-0.020832,0.002223,-12.107118,-0.000247,0.000207,-0.105,-0.020913,0.001615,-2.807313,-0.000247,0.000218,-0.105,15366,15366
343151.459012,407340,87,407340,0.008224,0.015305,-12.922845,0.000146,0.000678,-0.105,0.008143,0.014697,-3.62304,0.000146,0.000689,-0.105,15367,15367
343151.478934,407360,87,407360,-0.024759,-0.005323,-12.819889,0.000357,0.001124,0.0,-0.02484,-0.005931,-3.520084,0.000357,0.001135,0.0,15368,15368
343151.498882,407380,87,407380,0.009781,-0.014905,-14.235089,0.000584,-0.000213,0.0,0.0097,-0.015514,-4.935284,0.000584,-0.000203,0.0,15369,15369
343151.51929,407400,87,407400,-0.025196,-0.019243,-13.948661,-0.000521,-0.000407,0.0,-0.025276,-0.019851,-4.648856,-0.000521,-0.000396,0.0,15370,15370
343151.538933,407420,87,407420,0.002729,0.001665,-13.179915,0.000781,-0.000146,0.0,0.002649,0.001057,-3.88011,0.000781,-0.000136,0.0,15371,15371
343151.559227,407440,87,407440,0.007362,-0.001663,-13.140137,-4e-06,-9e-06,0.0,0.007281,-0.002272,-3.840332,-4e-06,1e-06,0.0,15372,15372
343151.57933,407460,87,407460,0.008705,-0.006044,-13.030449,0.00034,3.1e-05,0.0,0.008624,-0.006652,-3.730644,0.00034,4.1e-05,0.0,15373,15373
343151.599204,407480,87,407480,-0.0014,-0.016696,-13.40705,-0.000559,0.000508,0.0,-0.001481,-0.017304,-4.107244,-0.000559,0.000519,0.0,15374,15374
343151.619057,407500,87,407500,-0.003643,-0.000888,-14.014136,0.000154,4.1e-05,0.0,-0.003723,-0.001496,-4.714331,0.000154,5.1e-05,0.0,15375,15375
343151.63891,407520,87,407520,-0.000442,-0.02155,-13.98823,0.000538,-0.000432,0.0,-0.000522,-0.022159,-4.688425,0.000538,-0.000421,0.0,15376,15376
343151.659135,407540,87,407540,-0.004201,0.005527,-12.886435,5.5e-05,-0.000107,0.0,-0.004281,0.004918,-3.58663,5.5e-05,-9.7e-05,0.0,15377,15377
343151.678922,407560,87,407560,0.004134,0.004022,-12.942488,0.000208,0.000132,0.0,0.004053,0.003413,-3.642683,0.000208,0.000142,0.0,15378,15378
343151.699123,407580,87,407580,-0.009564,0.006048,-13.82748,0.000408,-0.000409,0.0,-0.009645,0.005439,-4.527675,0.000408,-0.000398,0.0,15379,15379
343151.719209,407600,87,407600,0.000491,-0.011044,-13.608239,0.000416,-4.4e-05,0.0,0.00041,-0.011653,-4.308434,0.000416,-3.3e-05,0.0,15380,15380
343151.739186,407620,87,407620,-0.008068,-0.007388,-13.918983,-0.000682,-2e-05,0.0,-0.008149,-0.007996,-4.619178,-0.000682,-9e-06,0.0,15381,15381
343151.759081,407640,87,407640,0.001187,0.017204,-12.699923,9.7e-05,-0.000256,0.0,0.001106,0.016595,-3.400118,9.7e-05,-0.000245,0.0,15382,15382
343151.778845,407660,87,407660,-0.004477,0.001743,-12.815626,0.000136,-0.000353,0.0,-0.004558,0.001135,-3.51582,0.000136,-0.000342,0.0,15383,15383
343151.799146,407680,87,407680,-0.010391,0.010098,-12.225113,-0.000173,-9e-05,0.0,-0.010472,0.009489,-2.925308,-0.000173,-8e-05,0.0,15384,15384
