t_mono,dev_t,seg_id,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
343207.487793,363417055,100,363417055,1600,1700,1000,1000,0,0,0,0
343207.540573,363469686,101,363469686,1600,1700,1000,1000,0,0,0,0
343207.593279,363522317,101,363522317,1500,1500,1000,1000,0,0,0,0
343207.645836,363574948,101,363574948,1500,1500,1000,1000,0,0,0,0
343207.698263,363627579,101,363627579,1500,1500,1000,1000,0,0,0,0
343207.751196,363680210,101,363680210,1500,1500,1000,1000,0,0,0,0
343207.803854,363732841,101,363732841,1500,1500,1000,1000,0,0,0,0
343207.856484,363785472,101,363785472,1500,1500,1000,1000,0,0,0,0
343207.908954,363838103,101,363838103,1500,1500,1000,1000,0,0,0,0
343207.96139,363890734,101,363890734,1500,1500,1000,1000,0,0,0,0
343208.014394,363943365,101,363943365,1500,1500,1000,1000,0,0,0,0
343208.067163,363995996,101,363995996,1500,1500,1000,1000,0,0,0,0
343208.119397,364048627,101,364048627,1500,1500,1000,1000,0,0,0,0
343208.171929,364101258,101,364101258,1500,1500,1000,1000,0,0,0,0
343208.224917,364153889,101,364153889,1500,1500,1000,1000,0,0,0,0
343208.277704,364206520,101,364206520,1500,1500,1000,1000,0,0,0,0
343208.330126,364259151,101,364259151,1500,1500,1000,1000,0,0,0,0
343208.38293,364311782,101,364311782,1500,1500,1000,1000,0,0,0,0
343208.435575,364364413,101,364364413,1500,1500,1000,1000,0,0,0,0
343208.48786,364417044,101,364417044,1500,1500,1000,1000,0,0,0,0
343208.540517,364469675,101,364469675,1500,1500,1000,1000,0,0,0,0
343208.593326,364522306,101,364522306,1500,1500,1000,1000,0,0,0,0
343208.645813,364574937,101,364574937,1500,1500,1000,1000,0,0,0,0
343208.698707,364627568,101,364627568,1500,1500,1000,1000,0,0,0,0
343208.751007,364680199,101,364680199,1500,1500,1000,1000,0,0,0,0
343208.803777,364732830,101,364732830,1500,1500,1000,1000,0,0,0,0
343208.856529,364785461,101,364785461,1500,1500,1000,1000,0,0,0,0
343208.909246,364838092,101,364838092,1500,1500,1000,1000,0,0,0,0
343208.961623,364890723,101,364890723,1500,1500,1000,1000,0,0,0,0
343209.014561,364943354,101,364943354,1500,1500,1000,1000,0,0,0,0
343209.066761,364995985,101,364995985,1500,1500,1000,1000,0,0,0,0
343209.119772,365048616,101,365048616,1500,1500,1000,1000,0,0,0,0
343209.172088,365101247,101,365101247,1500,1500,1000,1000,0,0,0,0
343209.224644,365153878,101,365153878,1500,1500,1000,1000,0,0,0,0
343209.277473,365206509,101,365206509,1500,1500,1000,1000,0,0,0,0
343209.330087,365259140,101,365259140,1500,1500,1000,1000,0,0,0,0
343209.382579,365311771,101,365311771,1500,1500,1000,1000,0,0,0,0
343209.435372,365364402,101,365364402,1500,1500,1000,1000,0,0,0,0
343209.487827,365417033,101,365417033,1500,1500,1000,1000,0,0,0,0
343209.540398,365469664,101,365469664,1500,1500,1000,1000,0,0,0,0
343209.59319,365522295,101,365522295,1500,1500,1000,1000,0,0,0,0
343209.64571,365574926,101,365574926,1500,1500,1000,1000,0,0,0,0
343209.698619,365627557,101,365627557,1500,1500,1000,1000,0,0,0,0
343209.75123,365680188,101,365680188,1500,1500,1000,1000,0,0,0,0
343209.80354,365732819,101,365732819,1500,1500,1000,1000,0,0,0,0
343209.856279,365785450,101,365785450,1500,1500,1000,1000,0,0,0,0
343209.90889,365838081,101,365838081,1500,1500,1000,1000,0,0,0,0
343209.961691,365890712,101,365890712,1500,1500,1000,1000,0,0,0,0
343210.013983,365943343,101,365943343,1500,1500,1000,1000,0,0,0,0
343210.067049,365995974,101,365995974,1500,1500,1000,1000,0,0,0,0
343210.119388,366048605,101,366048605,1500,1500,1000,1000,0,0,0,0
343210.172027,366101236,101,366101236,1500,1500,1000,1000,0,0,0,0
343210.224968,366153867,101,366153867,1500,1500,1000,1000,0,0,0,0
343210.27715,366206498,101,366206498,1500,1500,1000,1000,0,0,0,0
343210.32985,366259129,101,366259129,1500,1500,1000,1000,0,0,0,0
343210.382793,366311760,101,366311760,1500,1500,1000,1000,0,0,0,0
343210.435353,366364391,101,366364391,1500,1500,1000,1000,0,0,0,0
343210.487839,366417022,101,366417022,1500,1500,1000,1000,0,0,0,0
343210.540798,366469653,101,366469653,1500,1500,1000,1000,0,0,0,0
343210.593263,366522284,101,366522284,1500,1500,1000,1000,0,0,0,0
343210.645641,366574915,101,366574915,1500,1500,1000,1000,0,0,0,0
343210.698878,366627546,101,366627546,1500,1500,1000,1000,0,0,0,0
343210.751405,366680177,101,366680177,1500,1500,1000,1000,0,0,0,0
343210.803966,366732808,101,366732808,1500,1500,1000,1000,0,0,0,0
343210.856311,366785439,101,366785439,1500,1500,1000,1000,0,0,0,0
343210.908764,366838070,101,366838070,1500,1500,1000,1000,0,0,0,0
343210.961437,366890701,101,366890701,1500,1500,1000,1000,0,0,0,0
343211.014346,366943332,101,366943332,1500,1500,1000,1000,0,0,0,0
343211.066898,366995963,101,366995963,1500,1500,1000,1000,0,0,0,0
343211.119562,367048594,101,367048594,1500,1500,1000,1000,0,0,0,0
343211.172678,367101225,101,367101225,1500,1500,1000,1000,0,0,0,0
343211.224514,367153856,101,367153856,1500,1500,1000,1000,0,0,0,0
343211.277529,367206487,101,367206487,1500,1500,1000,1000,0,0,0,0
343211.330126,367259118,101,367259118,1500,1500,1000,1000,0,0,0,0
343211.382574,367311749,101,367311749,1500,1500,1000,1000,0,0,0,0
343211.435761,367364380,101,367364380,1500,1500,1000,1000,0,0,0,0
343211.488107,367417011,101,367417011,1500,1500,1000,1000,0,0,0,0
343211.540659,367469642,101,367469642,1500,1500,1000,1000,0,0,0,0
343211.592963,367522273,102,367522273,1600,1800,1000,1000,0,0,0,0
343211.645934,367574904,102,367574904,1600,1800,1000,1000,0,0,0,0
343211.698491,367627535,102,367627535,1600,1800,1000,1000,0,0,0,0
343211.750879,367680166,102,367680166,1600,1800,1000,1000,0,0,0,0
343211.804239,367732797,102,367732797,1600,1800,1000,1000,0,0,0,0
343211.857262,367785428,102,367785428,1600,1800,1000,1000,0,0,0,0
343211.909383,367838059,102,367838059,1600,1800,1000,1000,0,0,0,0
343211.961716,367890690,102,367890690,1600,1800,1000,1000,0,0,0,0
343212.01411,367943321,102,367943321,1600,1800,1000,1000,0,0,0,0
343212.066711,367995952,102,367995952,1600,1800,1000,1000,0,0,0,0
343212.119616,368048583,102,368048583,1600,1800,1000,1000,0,0,0,0
343212.172307,368101214,102,368101214,1600,1800,1000,1000,0,0,0,0
343212.224724,368153845,102,368153845,1600,1800,1000,1000,0,0,0,0
343212.277359,368206476,102,368206476,1600,1800,1000,1000,0,0,0,0
343212.329844,368259107,102,368259107,1600,1800,1000,1000,0,0,0,0
343212.382597,368311738,102,368311738,1600,1800,1000,1000,0,0,0,0
343212.435041,368364369,102,368364369,1600,1800,1000,1000,0,0,0,0
343212.488303,368417000,102,368417000,1600,1800,1000,1000,0,0,0,0
343212.540776,368469631,102,368469631,1600,1800,1000,1000,0,0,0,0
343212.593265,368522262,102,368522262,1600,1800,1000,1000,0,0,0,0
343212.645728,368574893,102,368574893,1600,1800,1000,1000,0,0,0,0
343212.698726,368627524,102,368627524,1600,1800,1000,1000,0,0,0,0
343212.751303,368680155,102,368680155,1600,1800,1000,1000,0,0,0,0
343212.80368,368732786,102,368732786,1600,1800,1000,1000,0,0,0,0
343212.856238,368785417,102,368785417,1600,1800,1000,1000,0,0,0,0
343212.908716,368838048,102,368838048,1600,1800,1000,1000,0,0,0,0
343212.961525,368890679,102,368890679,1600,1800,1000,1000,0,0,0,0
343213.014341,368943310,102,368943310,1600,1800,1000,1000,0,0,0,0
343213.066635,368995941,102,368995941,1600,1800,1000,1000,0,0,0,0
343213.119747,369048572,102,369048572,1600,1800,1000,1000,0,0,0,0
343213.171899,369101203,102,369101203,1600,1800,1000,1000,0,0,0,0
343213.224693,369153834,102,369153834,1600,1800,1000,1000,0,0,0,0
343213.27733,369206465,102,369206465,1600,1800,1000,1000,0,0,0,0
343213.329939,369259096,102,369259096,1600,1800,1000,1000,0,0,0,0
343213.382541,369311727,102,369311727,1600,1800,1000,1000,0,0,0,0
343213.435362,369364358,102,369364358,1600,1800,1000,1000,0,0,0,0
343213.488185,369416989,102,369416989,1600,1800,1000,1000,0,0,0,0
343213.540613,369469620,102,369469620,1600,1800,1000,1000,0,0,0,0
343213.593081,369522251,102,369522251,1600,1800,1000,1000,0,0,0,0
343213.645958,369574882,102,369574882,1600,1800,1000,1000,0,0,0,0
343213.698261,369627513,102,369627513,1600,1800,1000,1000,0,0,0,0
343213.750895,369680144,102,369680144,1600,1800,1000,1000,0,0,0,0
343213.804133,369732775,102,369732775,1600,1800,1000,1000,0,0,0,0
343213.856604,369785406,102,369785406,1600,1800,1000,1000,0,0,0,0
343213.909429,369838037,102,369838037,1600,1800,1000,1000,0,0,0,0
343213.961797,369890668,102,369890668,1600,1800,1000,1000,0,0,0,0
343214.014188,369943299,102,369943299,1600,1800,1000,1000,0,0,0,0
343214.067051,369995930,102,369995930,1600,1800,1000,1000,0,0,0,0
343214.119491,370048561,102,370048561,1600,1800,1000,1000,0,0,0,0
343214.172123,370101192,102,370101192,1600,1800,1000,1000,0,0,0,0
343214.225044,370153823,102,370153823,1600,1800,1000,1000,0,0,0,0
343214.277483,370206454,102,370206454,1600,1800,1000,1000,0,0,0,0
343214.329918,370259085,102,370259085,1600,1800,1000,1000,0,0,0,0
343214.382572,370311716,102,370311716,1600,1800,1000,1000,0,0,0,0
343214.435034,370364347,102,370364347,1600,1800,1000,1000,0,0,0,0
343214.48821,370416978,102,370416978,1600,1800,1000,1000,0,0,0,0
343214.540615,370469609,102,370469609,1600,1800,1000,1000,0,0,0,0
343214.593267,370522240,102,370522240,1600,1800,1000,1000,0,0,0,0
343214.645745,370574871,102,370574871,1600,1800,1000,1000,0,0,0,0
343214.698409,370627502,102,370627502,1600,1800,1000,1000,0,0,0,0
343214.751072,370680133,102,370680133,1600,1800,1000,1000,0,0,0,0
343214.803746,370732764,102,370732764,1600,1800,1000,1000,0,0,0,0
343214.856401,370785395,102,370785395,1600,1800,1000,1000,0,0,0,0
343214.908813,370838026,102,370838026,1600,1800,1000,1000,0,0,0,0
343214.961703,370890657,102,370890657,1600,1800,1000,1000,0,0,0,0
343215.014417,370943288,102,370943288,1600,1800,1000,1000,0,0,0,0
343215.066835,370995919,102,370995919,1600,1800,1000,1000,0,0,0,0
343215.119525,371048550,102,371048550,1600,1800,1000,1000,0,0,0,0
343215.172058,371101181,102,371101181,1600,1800,1000,1000,0,0,0,0
343215.22483,371153812,102,371153812,1600,1800,1000,1000,0,0,0,0
343215.277733,371206443,102,371206443,1600,1800,1000,1000,0,0,0,0
343215.330132,371259074,102,371259074,1600,1800,1000,1000,0,0,0,0
343215.382648,371311705,102,371311705,1600,1800,1000,1000,0,0,0,0
343215.435221,371364336,102,371364336,1600,1800,1000,1000,0,0,0,0
343215.488015,371416967,102,371416967,1600,1800,1000,1000,0,0,0,0
343215.540577,371469598,102,371469598,1600,1800,1000,1000,0,0,0,0
343215.593434,371522229,103,371522229,1600,1900,1000,1000,0,0,0,0
343215.645746,371574860,103,371574860,1600,1900,1000,1000,0,0,0,0
343215.698539,371627491,103,371627491,1600,1900,1000,1000,0,0,0,0
343215.751394,371680122,103,371680122,1600,1900,1000,1000,0,0,0,0
343215.803853,371732753,103,371732753,1600,1900,1000,1000,0,0,0,0
343215.856351,371785384,103,371785384,1600,1900,1000,1000,0,0,0,0
343215.909046,371838015,103,371838015,1600,1900,1000,1000,0,0,0,0
343215.961785,371890646,103,371890646,1600,1900,1000,1000,0,0,0,0
343216.014212,371943277,103,371943277,1600,1900,1000,1000,0,0,0,0
343216.067011,371995908,103,371995908,1600,1900,1000,1000,0,0,0,0
343216.119537,372048539,103,372048539,1600,1900,1000,1000,0,0,0,0
343216.172292,372101170,103,372101170,1600,1900,1000,1000,0,0,0,0
343216.224697,372153801,103,372153801,1600,1900,1000,1000,0,0,0,0
343216.277214,372206432,103,372206432,1600,1900,1000,1000,0,0,0,0
343216.330312,372259063,103,372259063,1600,1900,1000,1000,0,0,0,0
343216.382873,372311694,103,372311694,1600,1900,1000,1000,0,0,0,0
343216.435362,372364325,103,372364325,1600,1900,1000,1000,0,0,0,0
343216.487873,372416956,103,372416956,1600,1900,1000,1000,0,0,0,0
343216.54048,372469587,103,372469587,1600,1900,1000,1000,0,0,0,0
343216.593617,372522218,103,372522218,1600,1900,1000,1000,0,0,0,0
343216.645893,372574849,103,372574849,1600,1900,1000,1000,0,0,0,0
343216.698664,372627480,103,372627480,1600,1900,1000,1000,0,0,0,0
343216.751112,372680111,103,372680111,1600,1900,1000,1000,0,0,0,0
343216.803504,372732742,103,372732742,1600,1900,1000,1000,0,0,0,0
343216.856285,372785373,103,372785373,1600,1900,1000,1000,0,0,0,0
343216.909057,372838004,103,372838004,1600,1900,1000,1000,0,0,0,0
343216.961846,372890635,103,372890635,1600,1900,1000,1000,0,0,0,0
343217.014464,372943266,103,372943266,1600,1900,1000,1000,0,0,0,0
343217.067087,372995897,103,372995897,1600,1900,1000,1000,0,0,0,0
343217.119316,373048528,103,373048528,1600,1900,1000,1000,0,0,0,0
343217.172374,373101159,103,373101159,1600,1900,1000,1000,0,0,0,0
343217.224708,373153790,103,373153790,1600,1900,1000,1000,0,0,0,0
343217.277525,373206421,103,373206421,1600,1900,1000,1000,0,0,0,0
343217.329909,373259052,103,373259052,1600,1900,1000,1000,0,0,0,0
343217.382434,373311683,103,373311683,1600,1900,1000,1000,0,0,0,0
343217.435088,373364314,103,373364314,1600,1900,1000,1000,0,0,0,0
343217.487766,373416945,103,373416945,1600,1900,1000,1000,0,0,0,0
343217.540369,373469576,103,373469576,1600,1900,1000,1000,0,0,0,0
343217.59319,373522207,103,373522207,1600,1900,1000,1000,0,0,0,0
343217.645696,373574838,103,373574838,1600,1900,1000,1000,0,0,0,0
343217.698596,373627469,103,373627469,1600,1900,1000,1000,0,0,0,0
343217.751314,373680100,103,373680100,1600,1900,1000,1000,0,0,0,0
343217.803716,373732731,103,373732731,1600,1900,1000,1000,0,0,0,0
343217.856516,373785362,103,373785362,1600,1900,1000,1000,0,0,0,0
343217.908993,373837993,103,373837993,1600,1900,1000,1000,0,0,0,0
343217.961835,373890624,103,373890624,1600,1900,1000,1000,0,0,0,0
343218.014362,373943255,103,373943255,1600,1900,1000,1000,0,0,0,0
343218.066928,373995886,103,373995886,1600,1900,1000,1000,0,0,0,0
343218.119493,374048517,103,374048517,1600,1900,1000,1000,0,0,0,0
343218.172255,374101148,103,374101148,1600,1900,1000,1000,0,0,0,0
343218.224582,374153779,103,374153779,1600,1900,1000,1000,0,0,0,0
343218.277636,374206410,103,374206410,1600,1900,1000,1000,0,0,0,0
343218.330221,374259041,103,374259041,1600,1900,1000,1000,0,0,0,0
343218.382784,374311672,103,374311672,1600,1900,1000,1000,0,0,0,0
343218.435494,374364303,103,374364303,1600,1900,1000,1000,0,0,0,0
343218.487933,374416934,103,374416934,1600,1900,1000,1000,0,0,0,0
343218.540374,374469565,103,374469565,1600,1900,1000,1000,0,0,0,0
343218.593199,374522196,103,374522196,1600,1900,1000,1000,0,0,0,0
343218.64563,374574827,103,374574827,1600,1900,1000,1000,0,0,0,0
343218.698454,374627458,103,374627458,1600,1900,1000,1000,0,0,0,0
343218.751317,374680089,103,374680089,1600,1900,1000,1000,0,0,0,0
343218.803879,374732720,103,374732720,1600,1900,1000,1000,0,0,0,0
343218.856367,374785351,103,374785351,1600,1900,1000,1000,0,0,0,0
343218.908821,374837982,103,374837982,1600,1900,1000,1000,0,0,0,0
343218.961459,374890613,103,374890613,1600,1900,1000,1000,0,0,0,0
343219.014431,374943244,103,374943244,1600,1900,1000,1000,0,0,0,0
343219.066801,374995875,103,374995875,1600,1900,1000,1000,0,0,0,0
343219.119687,375048506,103,375048506,1600,1900,1000,1000,0,0,0,0
343219.172189,375101137,103,375101137,1600,1900,1000,1000,0,0,0,0
343219.224801,375153768,103,375153768,1600,1900,1000,1000,0,0,0,0
343219.277335,375206399,103,375206399,1600,1900,1000,1000,0,0,0,0
343219.329985,375259030,103,375259030,1600,1900,1000,1000,0,0,0,0
343219.382878,375311661,103,375311661,1600,1900,1000,1000,0,0,0,0
343219.435608,375364292,103,375364292,1600,1900,1000,1000,0,0,0,0
343219.487841,375416923,103,375416923,1600,1900,1000,1000,0,0,0,0
343219.540506,375469554,103,375469554,1600,1900,1000,1000,0,0,0,0
343219.593361,375522185,104,375522185,1500,1400,1000,1000,0,0,0,0
343219.646201,375574816,104,375574816,1500,1400,1000,1000,0,0,0,0
343219.698611,375627447,104,375627447,1500,1400,1000,1000,0,0,0,0
343219.751026,375680078,104,375680078,1500,1400,1000,1000,0,0,0,0
343219.804136,375732709,104,375732709,1500,1400,1000,1000,0,0,0,0
343219.856452,375785340,104,375785340,1500,1400,1000,1000,0,0,0,0
343219.909042,375837971,104,375837971,1500,1400,1000,1000,0,0,0,0
343219.961806,375890602,104,375890602,1500,1400,1000,1000,0,0,0,0
343220.014104,375943233,104,375943233,1500,1400,1000,1000,0,0,0,0
343220.066809,375995864,104,375995864,1500,1400,1000,1000,0,0,0,0
343220.11935,376048495,104,376048495,1500,1400,1000,1000,0,0,0,0
343220.172126,376101126,104,376101126,1500,1400,1000,1000,0,0,0,0
343220.224637,376153757,104,376153757,1500,1400,1000,1000,0,0,0,0
343220.277624,376206388,104,376206388,1500,1400,1000,1000,0,0,0,0
343220.33009,376259019,104,376259019,1500,1400,1000,1000,0,0,0,0
343220.382883,376311650,104,376311650,1500,1400,1000,1000,0,0,0,0
343220.435239,376364281,104,376364281,1500,1400,1000,1000,0,0,0,0
343220.487937,376416912,104,376416912,1500,1400,1000,1000,0,0,0,0
343220.540334,376469543,104,376469543,1500,1400,1000,1000,0,0,0,0
343220.593717,376522174,104,376522174,1500,1400,1000,1000,0,0,0,0
343220.6459,376574805,104,376574805,1500,1400,1000,1000,0,0,0,0
343220.698509,376627436,104,376627436,1500,1400,1000,1000,0,0,0,0
343220.751255,376680067,104,376680067,1500,1400,1000,1000,0,0,0,0
343220.803913,376732698,104,376732698,1500,1400,1000,1000,0,0,0,0
343220.856337,376785329,104,376785329,1500,1400,1000,1000,0,0,0,0
343220.909135,376837960,104,376837960,1500,1400,1000,1000,0,0,0,0
343220.961502,376890591,104,376890591,1500,1400,1000,1000,0,0,0,0
343221.014171,376943222,104,376943222,1500,1400,1000,1000,0,0,0,0
343221.06663,376995853,104,376995853,1500,1400,1000,1000,0,0,0,0
343221.119341,377048484,104,377048484,1500,1400,1000,1000,0,0,0,0
343221.172254,377101115,104,377101115,1500,1400,1000,1000,0,0,0,0
343221.225045,377153746,104,377153746,1500,1400,1000,1000,0,0,0,0
343221.277363,377206377,104,377206377,1500,1400,1000,1000,0,0,0,0
343221.329759,377259008,104,377259008,1500,1400,1000,1000,0,0,0,0
343221.382984,377311639,104,377311639,1500,1400,1000,1000,0,0,0,0
343221.435483,377364270,104,377364270,1500,1400,1000,1000,0,0,0,0
343221.488088,377416901,104,377416901,1500,1400,1000,1000,0,0,0,0
343221.540717,377469532,104,377469532,1500,1400,1000,1000,0,0,0,0
343221.592997,377522163,104,377522163,1500,1400,1000,1000,0,0,0,0
343221.646035,377574794,104,377574794,1500,1400,1000,1000,0,0,0,0
343221.6983,377627425,104,377627425,1500,1400,1000,1000,0,0,0,0
343221.751083,377680056,104,377680056,1500,1400,1000,1000,0,0,0,0
343221.803739,377732687,104,377732687,1500,1400,1000,1000,0,0,0,0
343221.856541,377785318,104,377785318,1500,1400,1000,1000,0,0,0,0
343221.909204,377837949,104,377837949,1500,1400,1000,1000,0,0,0,0
343221.962564,377890580,104,377890580,1500,1400,1000,1000,0,0,0,0
343222.014581,377943211,104,377943211,1500,1400,1000,1000,0,0,0,0
343222.066897,377995842,104,377995842,1500,1400,1000,1000,0,0,0,0
343222.11972,378048473,104,378048473,1500,1400,1000,1000,0,0,0,0
343222.17243,378101104,104,378101104,1500,1400,1000,1000,0,0,0,0
343222.224724,378153735,104,378153735,1500,1400,1000,1000,0,0,0,0
343222.277203,378206366,104,378206366,1500,1400,1000,1000,0,0,0,0
343222.329854,378258997,104,378258997,1500,1400,1000,1000,0,0,0,0
343222.382914,378311628,104,378311628,1500,1400,1000,1000,0,0,0,0
343222.435334,378364259,104,378364259,1500,1400,1000,1000,0,0,0,0
343222.488137,378416890,104,378416890,1500,1400,1000,1000,0,0,0,0
343222.540402,378469521,104,378469521,1500,1400,1000,1000,0,0,0,0
343222.593229,378522152,104,378522152,1500,1400,1000,1000,0,0,0,0
343222.645648,378574783,104,378574783,1500,1400,1000,1000,0,0,0,0
343222.698812,378627414,104,378627414,1500,1400,1000,1000,0,0,0,0
343222.751258,378680045,104,378680045,1500,1400,1000,1000,0,0,0,0
343222.803699,378732676,104,378732676,1500,1400,1000,1000,0,0,0,0
343222.856328,378785307,104,378785307,1500,1400,1000,1000,0,0,0,0
343222.909073,378837938,104,378837938,1500,1400,1000,1000,0,0,0,0
343222.961502,378890569,104,378890569,1500,1400,1000,1000,0,0,0,0
343223.013977,378943200,104,378943200,1500,1400,1000,1000,0,0,0,0
343223.066703,378995831,104,378995831,1500,1400,1000,1000,0,0,0,0
343223.119337,379048462,104,379048462,1500,1400,1000,1000,0,0,0,0
343223.172139,379101093,104,379101093,1500,1400,1000,1000,0,0,0,0
343223.224585,379153724,104,379153724,1500,1400,1000,1000,0,0,0,0
343223.277998,379206355,104,379206355,1500,1400,1000,1000,0,0,0,0
343223.330089,379258986,104,379258986,1500,1400,1000,1000,0,0,0,0
343223.382726,379311617,104,379311617,1500,1400,1000,1000,0,0,0,0
343223.435389,379364248,104,379364248,1500,1400,1000,1000,0,0,0,0
343223.48813,379416879,104,379416879,1500,1400,1000,1000,0,0,0,0
343223.540475,379469510,104,379469510,1500,1400,1000,1000,0,0,0,0
343223.593211,379522141,105,379522141,1500,2000,1000,1000,0,0,0,0
343223.645581,379574772,105,379574772,1500,2000,1000,1000,0,0,0,0
343223.699033,379627403,105,379627403,1500,2000,1000,1000,0,0,0,0
343223.750959,379680034,105,379680034,1500,2000,1000,1000,0,0,0,0
343223.803744,379732665,105,379732665,1500,2000,1000,1000,0,0,0,0
343223.856518,379785296,105,379785296,1500,2000,1000,1000,0,0,0,0
343223.909251,379837927,105,379837927,1500,2000,1000,1000,0,0,0,0
343223.961607,379890558,105,379890558,1500,2000,1000,1000,0,0,0,0
343224.014214,379943189,105,379943189,1500,2000,1000,1000,0,0,0,0
343224.066992,379995820,105,379995820,1500,2000,1000,1000,0,0,0,0
343224.119672,380048451,105,380048451,1500,2000,1000,1000,0,0,0,0
343224.172589,380101082,105,380101082,1500,2000,1000,1000,0,0,0,0
343224.224829,380153713,105,380153713,1500,2000,1000,1000,0,0,0,0
343224.277276,380206344,105,380206344,1500,2000,1000,1000,0,0,0,0
343224.329825,380258975,105,380258975,1500,2000,1000,1000,0,0,0,0
343224.38279,380311606,105,380311606,1500,2000,1000,1000,0,0,0,0
343224.435475,380364237,105,380364237,1500,2000,1000,1000,0,0,0,0
343224.487973,380416868,105,380416868,1500,2000,1000,1000,0,0,0,0
343224.540725,380469499,105,380469499,1500,2000,1000,1000,0,0,0,0
343224.593044,380522130,105,380522130,1500,2000,1000,1000,0,0,0,0
343224.645705,380574761,105,380574761,1500,2000,1000,1000,0,0,0,0
343224.698845,380627392,105,380627392,1500,2000,1000,1000,0,0,0,0
343224.751319,380680023,105,380680023,1500,2000,1000,1000,0,0,0,0
343224.803874,380732654,105,380732654,1500,2000,1000,1000,0,0,0,0
343224.856395,380785285,105,380785285,1500,2000,1000,1000,0,0,0,0
343224.908886,380837916,105,380837916,1500,2000,1000,1000,0,0,0,0
343224.961677,380890547,105,380890547,1500,2000,1000,1000,0,0,0,0
343225.01452,380943178,105,380943178,1500,2000,1000,1000,0,0,0,0
343225.066699,380995809,105,380995809,1500,2000,1000,1000,0,0,0,0
343225.119637,381048440,105,381048440,1500,2000,1000,1000,0,0,0,0
343225.17213,381101071,105,381101071,1500,2000,1000,1000,0,0,0,0
343225.224667,381153702,105,381153702,1500,2000,1000,1000,0,0,0,0
343225.277578,381206333,105,381206333,1500,2000,1000,1000,0,0,0,0
343225.330106,381258964,105,381258964,1500,2000,1000,1000,0,0,0,0
343225.382734,381311595,105,381311595,1500,2000,1000,1000,0,0,0,0
343225.435087,381364226,105,381364226,1500,2000,1000,1000,0,0,0,0
343225.487984,381416857,105,381416857,1500,2000,1000,1000,0,0,0,0
343225.540668,381469488,105,381469488,1500,2000,1000,1000,0,0,0,0
343225.593209,381522119,105,381522119,1500,2000,1000,1000,0,0,0,0
343225.645885,381574750,105,381574750,1500,2000,1000,1000,0,0,0,0
343225.698381,381627381,105,381627381,1500,2000,1000,1000,0,0,0,0
343225.751312,381680012,105,381680012,1500,2000,1000,1000,0,0,0,0
343225.80381,381732643,105,381732643,1500,2000,1000,1000,0,0,0,0
343225.856597,381785274,105,381785274,1500,2000,1000,1000,0,0,0,0
343225.90884,381837905,105,381837905,1500,2000,1000,1000,0,0,0,0
343225.961758,381890536,105,381890536,1500,2000,1000,1000,0,0,0,0
343226.014286,381943167,105,381943167,1500,2000,1000,1000,0,0,0,0
343226.066672,381995798,105,381995798,1500,2000,1000,1000,0,0,0,0
343226.1194,382048429,105,382048429,1500,2000,1000,1000,0,0,0,0
343226.172162,382101060,105,382101060,1500,2000,1000,1000,0,0,0,0
343226.225077,382153691,105,382153691,1500,2000,1000,1000,0,0,0,0
343226.277352,382206322,105,382206322,1500,2000,1000,1000,0,0,0,0
343226.329773,382258953,105,382258953,1500,2000,1000,1000,0,0,0,0
343226.38271,382311584,105,382311584,1500,2000,1000,1000,0,0,0,0
343226.435321,382364215,105,382364215,1500,2000,1000,1000,0,0,0,0
343226.488294,382416846,105,382416846,1500,2000,1000,1000,0,0,0,0
343226.540766,382469477,105,382469477,1500,2000,1000,1000,0,0,0,0
343226.593008,382522108,105,382522108,1500,2000,1000,1000,0,0,0,0
343226.645825,382574739,105,382574739,1500,2000,1000,1000,0,0,0,0
343226.698297,382627370,105,382627370,1500,2000,1000,1000,0,0,0,0
343226.751295,382680001,105,382680001,1500,2000,1000,1000,0,0,0,0
343226.803805,382732632,105,382732632,1500,2000,1000,1000,0,0,0,0
343226.856562,382785263,105,382785263,1500,2000,1000,1000,0,0,0,0
343226.908999,382837894,105,382837894,1500,2000,1000,1000,0,0,0,0
343226.961576,382890525,105,382890525,1500,2000,1000,1000,0,0,0,0
343227.013972,382943156,105,382943156,1500,2000,1000,1000,0,0,0,0
343227.066772,382995787,105,382995787,1500,2000,1000,1000,0,0,0,0
343227.119615,383048418,105,383048418,1500,2000,1000,1000,0,0,0,0
343227.172087,383101049,105,383101049,1500,2000,1000,1000,0,0,0,0
343227.22478,383153680,105,383153680,1500,2000,1000,1000,0,0,0,0
343227.277195,383206311,105,383206311,1500,2000,1000,1000,0,0,0,0
343227.330091,383258942,105,383258942,1500,2000,1000,1000,0,0,0,0
343227.38284,383311573,105,383311573,1500,2000,1000,1000,0,0,0,0
343227.435331,383364204,105,383364204,1500,2000,1000,1000,0,0,0,0
343227.487973,383416835,105,383416835,1500,2000,1000,1000,0,0,0,0
343227.540351,383469466,105,383469466,1500,2000,1000,1000,0,0,0,0
343227.593375,383522097,106,383522097,1400,1100,1000,1000,0,0,0,0
343227.64582,383574728,106,383574728,1400,1100,1000,1000,0,0,0,0
343227.698717,383627359,106,383627359,1400,1100,1000,1000,0,0,0,0
343227.750993,383679990,106,383679990,1400,1100,1000,1000,0,0,0,0
